4.114716159999999689e+01, -1.120548388999999929e+02
3.405369089999999943e+01, -1.182427660000000031e+02
4.264119749999999698e+01, -7.249934210000000689e+01
4.409038120000000305e+01, -6.620175360000000353e+01
-2.743771870000000135e+01, 1.531659742999999878e+02
4.055431060000000087e+01, -1.231830838999999997e+02
4.319811169999999834e+01, -7.087397609999999304e+01
-2.076199370000000144e+01, -4.591760169999999874e+01
4.919130330000000129e+01, -1.228491429999999980e+02
3.629449280000000044e+01, -8.247340889999999547e+01
3.904901100000000014e+01, -9.567755599999999561e+01
2.283873540000000091e+01, 8.862459610000000509e+01
2.918719859999999855e+01, -8.214009230000000628e+01
3.123234370000000126e+01, 1.214691023999999970e+02
4.258862349999999708e+01, -8.282171309999999664e+01
4.360862949999999927e+01, -1.163923259999999971e+02
4.033503029999999967e+01, -1.049092844000000042e+02
2.886443380000000047e+01, -8.085449749999999369e+01
3.466776459999999815e+01, -1.201148469999999975e+02
4.497729950000000088e+01, -9.326546919999999830e+01
3.283429519999999968e+01, -9.722890289999999425e+01
4.032425260000000122e+01, -7.717303710000000194e+01
2.959576960000000057e+01, -9.071953480000000525e+01
4.216201860000000323e+01, -7.709413659999999879e+01
4.067107649999999808e+01, -1.118250278000000009e+02
2.904914259999999970e+01, -8.246093310000000542e+01
4.462770710000000207e+01, -9.000869230000000698e+01
4.711526949999999658e+01, -2.104010199999999831e+00
3.590189869999999672e+01, -9.270987440000000390e+01
4.649271999999999849e+01, -8.099121100000000695e+01
4.296324249999999978e+01, -8.566786390000000040e+01
3.606522999999999968e+01, -1.190167679000000049e+02
4.310023100000000085e+01, -7.358196300000000178e+01
3.970857360000000114e+01, -1.050846693999999957e+02
4.110860399999999970e+01, -7.689727089999999521e+01
4.357373609999999786e+01, -1.165596309999999960e+02
4.361661629999999690e+01, -1.162008859999999970e+02
3.658317600000000169e+01, -1.180783380999999963e+02
4.016373589999999894e+01, -7.639524289999999951e+01
3.601035619999999682e+01, -8.426964490000000296e+01
3.547298860000000076e+01, -9.751705359999999700e+01
5.187110880000000179e+01, -8.335419899999999771e+00
3.535402090000000186e+01, -1.203757159999999971e+02
3.888388559999999927e+01, -9.481887000000000398e+01
4.170753940000000171e+01, -8.689502969999999493e+01
3.910010499999999922e+01, -9.457814159999999504e+01
3.931378469999999936e+01, 1.405667433000000131e+02
4.785522590000000065e+01, -1.219713349999999963e+02
4.279399519999999768e+01, -7.760642190000000085e+01
5.122110969999999952e+01, 4.399708099999999789e+00
4.516024420000000106e+01, -9.308883240000000114e+01
3.084712830000000139e+01, -9.015314100000000508e+01
3.218130130000000122e+01, -8.210900829999999928e+01
4.674716380000000271e+01, -9.222546950000000265e+01
3.354269750000000272e+01, -1.177853659999999962e+02
4.712601250000000164e+01, -1.241727381999999977e+02
4.086815399999999698e+01, -7.342567599999999572e+01
4.290285469999999890e+01, -7.368734050000000479e+01
2.620411400000000057e+01, -9.823006049999999334e+01
nan, nan
3.782060529999999687e+01, -8.892756950000000415e+01
4.280064409999999953e+01, -7.130422900000000652e+01
2.942460020000000043e+01, -9.849514050000000509e+01
4.069678909999999661e+01, -1.119866954000000021e+02
3.899756159999999738e+01, -8.449633059999999318e+01
3.395976770000000045e+01, -8.337639799999999468e+01
4.613770480000000163e+01, -1.229344619999999964e+02
3.780445569999999833e+01, -1.222713559999999973e+02
4.430370400000000330e+01, -7.011955299999999625e+01
4.091250850000000128e+01, -7.383865040000000590e+01
4.498823829999999901e+01, 3.725603859999999656e+01
4.325861290000000281e+01, -8.114261700000000133e+01
4.322861739999999742e+01, -8.811036909999999978e+01
6.006243059999999900e+01, -1.287068036999999947e+02
4.336789370000000332e+01, -1.242174646999999936e+02
-3.695753249999999923e+01, 1.440595791000000077e+02
2.729393329999999906e+01, -8.035032830000000104e+01
3.393016409999999894e+01, -7.941116460000000643e+01
3.907862420000000014e+01, -8.444834319999999650e+01
3.841672650000000289e+01, -7.745797829999999351e+01
3.973923640000000290e+01, -1.049848620000000068e+02
4.405050539999999870e+01, -1.230950505999999933e+02
4.806671999999999656e+01, -1.176274341999999962e+02
2.074920300000000140e+01, -1.052508274000000057e+02
3.395976770000000045e+01, -8.337639799999999468e+01
5.873275189999999668e+01, 5.735709599999999853e+00
4.587162370000000067e+01, -9.311743699999999535e+01
2.953517240000000044e+01, -9.511615639999999416e+01
3.591315420000000103e+01, -7.905577999999999861e+01
3.295154720000000026e+01, -9.690342440000000579e+01
3.860396130000000170e+01, -1.213830035000000009e+02
4.160269040000000018e+01, -7.505934259999999369e+01
5.235366729999999791e+01, 1.056444699999999903e+00
2.975893819999999934e+01, -9.536769739999999729e+01
2.612230840000000143e+01, -8.014337860000000546e+01
4.431588469999999802e+01, -6.977389949999999885e+01
3.708418379999999814e+01, -9.451333850000000325e+01
4.315728500000000167e+01, -7.761521399999999460e+01
3.474650710000000231e+01, -9.228962669999999946e+01
3.863406570000000073e+01, -9.047855900000000062e+00
4.142264999999999731e+01, -1.223861270000000019e+02
6.234631149999999877e+01, -1.503925522000000115e+02
4.542087769999999836e+01, -7.569011059999999702e+01
3.033218379999999925e+01, -8.165565100000000598e+01
4.842004620000000159e+01, -1.223264199999999988e+02
4.782786560000000264e+01, -1.223053931999999975e+02
4.272620160000000311e+01, -7.119089239999999563e+01
4.800747359999999730e+01, -1.217304881999999964e+02
4.780937200000000331e+01, -1.220936490999999933e+02
4.575966199999999873e+01, -1.097819266000000056e+02
3.033423480000000083e+01, -8.713509790000000521e+01
4.185259839999999798e+01, -7.264370220000000700e+01
4.061789149999999893e+01, -7.537865209999999649e+01
2.982494949999999889e+01, -9.547867540000000020e+01
4.298324060000000202e+01, -8.124337199999999370e+01
3.976875739999999837e+01, -7.667965180000000203e+01
3.699620070000000283e+01, -7.989094740000000172e+01
3.489862149999999730e+01, -1.170244313000000034e+02
2.075739880000000070e+01, -1.559879846000000043e+02
2.562177150000000125e+01, -8.032477480000000014e+01
5.380092830000000248e+01, -1.136506624999999957e+02
3.866195299999999690e+01, -9.056432580000000598e+01
4.475748759999999749e+01, -9.029870710000000145e+01
4.180246040000000107e+01, -8.792998409999999865e+01
3.365237119999999749e+01, -8.136121420000000626e+01
nan, nan
-3.384932320000000061e+01, 1.509148045000000025e+02
3.826399500000000131e+01, -1.046141867000000047e+02
3.022580389999999895e+01, -9.781496509999999489e+01
2.921081470000000024e+01, -8.102283309999999972e+01
6.787694240000000434e+01, 2.489239620000000031e+01
3.720817290000000099e+01, -9.329227149999999824e+01
4.048644440000000344e+01, -8.613363510000000645e+01
4.081485800000000097e+01, -7.350179660000000581e+01
4.405050539999999870e+01, -1.230950505999999933e+02
nan, nan
4.361661629999999690e+01, -1.162008859999999970e+02
3.040575520000000154e+01, -8.661884200000000078e+01
5.258479489999999856e+01, -1.982268700000000106e+00
3.490266350000000273e+01, -7.901169710000000634e+01
4.011094130000000035e+01, -7.703580589999999972e+01
3.514602490000000046e+01, -9.005176380000000336e+01
3.440547200000000316e+01, -1.032050708999999955e+02
3.544119450000000171e+01, -8.977813790000000438e+01
4.071272809999999964e+01, -7.400601519999999311e+01
3.393454330000000141e+01, -9.642860220000000027e+01
3.761952459999999832e+01, -8.457799570000000244e+01
4.660155699999999968e+01, -1.205108419999999967e+02
4.830403900000000306e+01, -1.196370007999999956e+02
4.954722530000000091e+01, 6.345040100000000294e+00
3.764692079999999663e+01, -1.224209706000000040e+02
4.283829589999999854e+01, -1.176285163000000011e+02
4.218877210000000133e+01, -1.203457920000000030e+02
3.267810850000000045e+01, -1.170991966999999931e+02
3.349421889999999991e+01, -1.119260179999999991e+02
4.058717819999999676e+01, -1.050770112999999952e+02
4.497729950000000088e+01, -9.326546919999999830e+01
4.113651219999999853e+01, -9.589373980000000586e+01
4.724550130000000081e+01, -1.224383289999999960e+02
3.842007029999999901e+01, -7.568772219999999606e+01
5.177325569999999999e+01, -3.246953500000000048e+00
3.371496059999999773e+01, -1.167250480999999951e+02
3.782416249999999991e+01, -7.859751369999999326e+01
4.494974870000000067e+01, -9.309310279999999693e+01
3.844049249999999773e+01, -1.227141048999999953e+02
4.546029300000000006e+01, -1.237266793000000007e+02
3.260818739999999849e+01, -8.639580719999999303e+01
4.829315590000000213e+01, -1.226432240000000036e+02
3.412338030000000089e+01, -1.163128791999999976e+02
3.412338030000000089e+01, -1.163128791999999976e+02
3.652776070000000175e+01, -8.735887030000000664e+01
3.387711469999999991e+01, -8.069225939999999753e+01
4.599324599999999919e+01, -1.239202130000000039e+02
3.466280669999999731e+01, -8.070054600000000278e+01
5.104560639999999694e+01, -1.140575410000000005e+02
4.449081699999999984e+01, -1.038593699999999984e+02
5.308356009999999969e+01, -1.224982248000000027e+02
3.398249489999999895e+01, -1.173742380000000054e+02
-1.577545680000000061e+01, 3.504343399999999775e+01
4.381228360000000066e+01, -9.125143549999999948e+01
2.471375240000000062e+01, -8.109035120000000063e+01
2.950745380000000040e+01, -9.509493030000000147e+01
3.590150119999999845e+01, -1.200554518999999942e+02
3.023968650000000125e+01, -8.138563840000000482e+01
3.844225060000000127e+01, -1.052348795000000052e+02
3.844225060000000127e+01, -1.052348795000000052e+02
3.493813610000000125e+01, -8.222721190000000036e+01
5.122585649999999902e+01, 2.919496000000000091e+00
4.231789890000000298e+01, -7.263110059999999635e+01
3.819677250000000157e+01, -8.148758119999999394e+01
3.159705029999999937e+01, -9.459274510000000191e+01
-3.372201009999999854e+01, 1.506792437000000007e+02
4.149965739999999670e+01, -8.169367719999999622e+01
4.235543340000000256e+01, -7.106051100000000531e+01
3.860561309999999935e+01, -8.610108900000000176e+01
4.178825299999999743e+01, -8.969536560000000236e+01
4.136245329999999853e+01, -7.427149810000000230e+01
4.288671659999999974e+01, -7.887839219999999330e+01
3.276661030000000352e+01, -9.659947200000000578e+01
4.676463890000000134e+01, -1.221935390000000012e+02
4.496581359999999705e+01, -1.181837795000000000e+02
4.326720600000000161e+01, -7.358470900000000370e+01
5.231021359999999731e+01, -1.140974154999999968e+02
4.795436790000000116e+01, -1.174768478999999957e+02
3.007957070000000144e+01, -9.541879240000000095e+01
3.436766860000000179e+01, -7.771053320000000042e+01
4.495978579999999880e+01, -8.962727909999999554e+01
4.273007839999999646e+01, -7.370122990000000129e+01
3.341815090000000055e+01, -9.981898040000000094e+01
4.333537439999999918e+01, -7.367653420000000608e+01
3.620797790000000305e+01, -8.629109449999999981e+01
4.266414180000000300e+01, -9.390462250000000211e+01
2.733658050000000017e+01, -8.253085450000000378e+01
3.940646619999999700e+01, -1.054717013000000065e+02
4.236525180000000290e+01, -7.118432359999999903e+01
3.192682569999999842e+01, -9.642942569999999591e+01
5.976832850000000263e+01, -1.516770193000000120e+02
-3.384932320000000061e+01, 1.509148045000000025e+02
3.620874680000000012e+01, -7.990475829999999746e+01
2.918719859999999855e+01, -8.214009230000000628e+01
3.975463489999999922e+01, -1.052205799999999982e+02
2.656257420000000025e+01, -8.194388019999999528e+01
3.262942460000000011e+01, -1.152125465000000020e+02
2.675423119999999955e+01, -8.093367530000000443e+01
-3.372201009999999854e+01, 1.506792437000000007e+02
4.080426740000000052e+01, -7.401208400000000154e+01
4.487652889999999672e+01, -9.192787160000000313e+01
3.040197889999999958e+01, -8.687008210000000474e+01
3.040197889999999958e+01, -8.687008210000000474e+01
3.371928079999999994e+01, -1.162188053999999937e+02
3.487266710000000103e+01, -1.141498579999999947e+02
4.172500589999999931e+01, -9.700281329999999969e+01
3.264479159999999780e+01, -9.654186079999999492e+01
4.144117860000000064e+01, -9.057661439999999686e+01
3.568904200000000060e+01, -1.081492087999999967e+02
3.948291239999999647e+01, -1.060465485999999942e+02
4.071272809999999964e+01, -7.400601519999999311e+01
3.109837470000000081e+01, -9.734295629999999733e+01
3.633007930000000130e+01, -8.418381560000000263e+01
4.404623620000000273e+01, -1.230220288999999951e+02
4.348879070000000269e+01, -1.120362800000000050e+02
4.545307300000000339e+01, -1.095054590000000019e+02
1.808701920000000030e+01, -6.714591140000000280e+01
3.606314139999999924e+01, -8.368601099999999349e+01
3.777817019999999815e+01, -8.118815569999999582e+01
3.705133639999999673e+01, -1.220732900000000001e+02
-2.352342840000000024e+01, -4.619266710000000131e+01
4.409983410000000248e+01, -8.782799199999999473e+01
2.982494949999999889e+01, -9.547867540000000020e+01
5.257002289999999789e+01, -2.082233299999999954e+00
3.889503679999999974e+01, -7.703654269999999826e+01
5.185399550000000346e+01, 1.955686000000000091e-01
nan, nan
3.069106800000000135e+01, -8.191733340000000396e+01
3.341510050000000120e+01, -1.118314550000000054e+02
4.227139449999999954e+01, -8.909396599999999466e+01
4.044169409999999942e+01, -7.999008609999999919e+01
3.505257590000000079e+01, -7.887829200000000185e+01
-2.733121470000000031e+01, -5.551659000000000077e+01
3.227314750000000032e+01, -8.998680579999999907e+01
3.354427809999999965e+01, -8.423380930000000433e+01
4.698092900000000327e+01, -1.238893350000000027e+02
4.125874590000000097e+01, -9.593837580000000287e+01
4.303864750000000328e+01, -8.790907509999999547e+01
-3.501095430000000164e+01, 1.177291402000000033e+02
3.260985660000000053e+01, -8.548078250000000367e+01
-3.145512490000000128e+01, 1.494633220999999992e+02
4.408989400000000103e+01, -1.159520638000000048e+02
2.719616269999999858e+01, -8.249037479999999789e+01
3.375446569999999724e+01, -8.438981510000000696e+01
5.076857809999999915e+01, -2.029726099999999978e+00
4.245643230000000301e+01, -7.106418200000000240e+01
4.582606719999999711e+01, -9.296854229999999575e+01
4.312353999999999843e+01, -7.101150499999999965e+01
4.243741750000000224e+01, -7.654837240000000520e+01
3.344843670000000202e+01, -1.120741409999999973e+02
3.522720859999999732e+01, -8.084308269999999652e+01
nan, nan
4.660155699999999968e+01, -1.205108419999999967e+02
5.165482560000000234e+01, 1.012445199999999979e+01
4.354605159999999842e+01, -8.024932760000000087e+01
4.321650499999999795e+01, -1.233417381000000006e+02
4.651265539999999987e+01, -8.433303010000000199e+01
3.547298860000000076e+01, -9.751705359999999700e+01
4.141347640000000041e+01, -7.330864449999999977e+01
4.139435780000000165e+01, -7.307416969999999878e+01
2.946577309999999983e+01, -8.125768320000000244e+01
4.030427780000000126e+01, -7.399235960000000034e+01
-3.372201009999999854e+01, 1.506792437000000007e+02
3.847640460000000218e+01, -1.017907289999999989e+02
3.474650710000000231e+01, -9.228962669999999946e+01
4.246059170000000194e+01, -8.313464779999999621e+01
3.342934859999999730e+01, -7.912159119999999746e+01
3.607263549999999697e+01, -7.979197539999999833e+01
4.024927410000000094e+01, -7.513406039999999564e+01
4.293360100000000301e+01, -8.534185510000000363e+01
2.807850339999999889e+01, -8.060779080000000363e+01
4.912330709999999812e+01, 1.255379029999999929e+01
4.126335540000000179e+01, -8.217347460000000581e+01
3.848339630000000255e+01, -8.576163189999999759e+01
4.073792639999999921e+01, -9.684556539999999814e+01
4.276001879999999744e+01, -8.791341330000000198e+01
3.811929279999999665e+01, -7.637383769999999572e+01
nan, nan
4.197754270000000076e+01, -1.005741974000000027e+02
4.767685360000000117e+01, -1.229205484000000013e+02
3.122372850000000000e+01, -8.539343750000000455e+01
3.611563060000000291e+01, -9.705857170000000167e+01
3.547298860000000076e+01, -9.751705359999999700e+01
4.405050539999999870e+01, -1.230950505999999933e+02
3.961804039999999816e+01, -7.776536830000000577e+01
3.240005250000000103e+01, -1.109553169999999938e+02
4.219002489999999739e+01, -8.790840389999999616e+01
3.909316170000000312e+01, -7.805944259999999701e+01
4.219002489999999739e+01, -8.790840389999999616e+01
3.935083300000000150e+01, -1.017101720000000000e+02
4.187556159999999750e+01, -8.762442120000000045e+01
3.964527420000000291e+01, -7.436696799999999996e+01
4.113998099999999880e+01, -1.048202459999999974e+02
3.912116559999999765e+01, -8.513134639999999820e+01
4.078476200000000063e+01, -7.993388539999999409e+01
4.106403949999999980e+01, -8.005649280000000090e+01
2.803946540000000098e+01, -8.194980420000000265e+01
4.061491740000000306e+01, -1.119106606999999940e+02
4.378941549999999694e+01, -7.040834340000000680e+01
3.973923640000000290e+01, -1.049848620000000068e+02
nan, nan
3.904901100000000014e+01, -9.567755599999999561e+01
3.624405039999999900e+01, -8.085079679999999769e+01
2.999768070000000009e+01, -9.809878960000000347e+01
4.176458199999999721e+01, -7.269085470000000271e+01
3.487590670000000159e+01, -8.395837099999999964e+01
4.025529389999999808e+01, -7.470381829999999468e+01
2.988357459999999932e+01, -8.243039050000000145e+01
3.973300249999999778e+01, -8.006857730000000117e+01
4.354760079999999789e+01, -9.672936289999999815e+01
3.724141010000000307e+01, -9.822673500000000502e+01
3.735622289999999879e+01, -7.744605830000000424e+01
3.287728340000000316e+01, -1.117536817999999954e+02
3.797168980000000005e+01, -1.008726618000000030e+02
4.074884999999999735e+01, -7.305221400000000642e+01
5.076331760000000060e+01, -1.298518599999999967e+00
3.271742019999999940e+01, -1.171627720000000039e+02
4.120755090000000109e+01, -8.389910720000000310e+01
3.340755339999999762e+01, -1.110770634000000001e+02
nan, nan
3.296790289999999857e+01, -9.742057520000000181e+01
4.222486700000000326e+01, -1.217816700000000054e+02
4.702571389999999951e+01, -9.167305229999999483e+01
nan, nan
3.885255349999999908e+01, -7.687233659999999702e+01
4.873291160000000133e+01, -1.224010458000000057e+02
nan, nan
5.574775340000000057e+01, 9.147778100000000023e+00
3.027112860000000083e+01, -9.774369950000000529e+01
3.184845479999999895e+01, -1.110265945000000016e+02
3.167951479999999975e+01, -1.106555302999999952e+02
3.295154720000000026e+01, -9.690342440000000579e+01
-9.647684299999999880e+00, -3.573392640000000142e+01
4.060060010000000119e+01, -8.397539740000000563e+01
4.348879070000000269e+01, -1.120362800000000050e+02
4.548706450000000245e+01, -1.225039797000000021e+02
4.316770060000000342e+01, -8.906433339999999532e+01
4.163854200000000105e+01, -1.120793929999999961e+02
4.404623620000000273e+01, -1.230220288999999951e+02
3.745782040000000279e+01, -9.334797109999999520e+01
5.081154020000000315e+01, -3.699697000000000124e-01
4.187556159999999750e+01, -8.762442120000000045e+01
3.951845139999999645e+01, -1.047612637999999947e+02
3.504572189999999665e+01, -8.530948829999999816e+01
4.985857839999999896e+01, -1.195828759999999988e+02
4.183639670000000166e+01, -8.764938150000000405e+01
3.609804050000000331e+01, -1.120962786999999992e+02
2.878253499999999931e+01, -8.260652720000000215e+01
3.280917319999999648e+01, -9.811291789999999935e+01
3.405369089999999943e+01, -1.182427660000000031e+02
4.235543340000000256e+01, -7.106051100000000531e+01
nan, nan
3.864289699999999783e+01, -1.212462452999999982e+02
4.563069540000000046e+01, -1.226744556999999958e+02
4.431449640000000301e+01, -1.232974348000000049e+02
4.408060410000000218e+01, -1.032280229999999932e+02
3.915581600000000151e+01, -7.655288310000000251e+01
3.553343790000000268e+01, -8.291069099999999992e+01
3.869962900000000161e+01, -1.211164433999999943e+02
4.601315050000000184e+01, -1.125365079999999978e+02
nan, nan
3.852504909999999683e+01, -8.913340370000000235e+01
3.541082779999999985e+01, -8.084293040000000019e+01
3.609903930000000116e+01, -7.830110600000000431e+01
4.294171990000000250e+01, -7.083787460000000635e+01
nan, nan
3.616227669999999961e+01, -8.677429840000000638e+01
4.067996380000000300e+01, -1.223626507000000032e+02
4.660155699999999968e+01, -1.205108419999999967e+02
3.275317700000000087e+01, -9.733274590000000615e+01
5.792996579999999796e+01, 1.253296779999999977e+01
3.974051109999999909e+01, -1.048309940000000040e+02
4.379747290000000248e+01, -1.230588960000000043e+02
4.186469590000000096e+01, -8.811017089999999996e+01
4.420222929999999906e+01, -8.844653610000000299e+01
nan, nan
3.927761559999999719e+01, -7.457460009999999784e+01
4.430480089999999649e+01, -7.831994960000000106e+01
4.308460170000000033e+01, -8.821394519999999773e+01
-2.756153139999999979e+01, 1.522791353000000072e+02
2.088946839999999838e+01, -1.565089398000000074e+02
3.880510950000000037e+01, -7.704702290000000175e+01
4.120726350000000338e+01, -8.660195620000000361e+01
3.605793800000000005e+01, -7.660772129999999436e+01
3.559159280000000081e+01, -8.256321619999999939e+01
4.454145960000000315e+01, -6.842435989999999890e+01
3.271742019999999940e+01, -1.171627720000000039e+02
2.918719859999999855e+01, -8.214009230000000628e+01
4.110007639999999896e+01, -8.193825169999999503e+01
nan, nan
4.023981179999999824e+01, -7.691997419999999863e+01
4.037719260000000077e+01, -1.055232160000000050e+02
-3.682563999999999993e+01, 1.439118343000000095e+02
3.844963649999999689e+01, -1.231155579999999929e+02
3.879005879999999706e+01, -8.977906559999999558e+01
3.207900740000000184e+01, -8.109213350000000275e+01
4.187556159999999750e+01, -8.762442120000000045e+01
3.862802779999999814e+01, -9.019101539999999773e+01
4.072177500000000094e+01, -7.355829119999999932e+01
nan, nan
3.539930799999999778e+01, -8.043589629999999602e+01
3.883395780000000030e+01, -1.048253480000000053e+02
3.753850870000000128e+01, -7.743428000000000111e+01
nan, nan
3.185145320000000169e+01, -1.098181857999999949e+02
5.165125030000000095e+01, -3.282713199999999887e+00
nan, nan
5.182132119999999986e+01, -3.014793500000000126e+00
nan, nan
3.835657729999999788e+01, -1.219877443999999969e+02
4.718490090000000237e+01, -1.222921400000000034e+02
3.028770390000000035e+01, -9.780681570000000136e+01
3.858011700000000133e+01, -1.025130000000000069e-01
3.857380959999999703e+01, -1.095462140000000062e+02
4.776381179999999915e+01, -5.276524659999999756e+01
nan, nan
4.552024709999999885e+01, -1.226741940000000000e+02
4.016524470000000235e+01, -1.116114725999999990e+02
3.331598749999999853e+01, -1.088828122000000036e+02
3.705922530000000137e+01, -1.208505341999999985e+02
4.578749570000000091e+01, -1.084960700000000031e+02
3.150479809999999858e+01, -1.061592571999999990e+02
3.837377550000000070e+01, -1.107064009999999996e+02
3.955004850000000260e+01, -8.607970790000000250e+01
6.450000000000000000e+01, 1.600000000000000000e+01
5.328406919999999758e+01, -3.581065499999999791e+00
3.034950840000000127e+01, -9.737111799999999562e+01
3.237962939999999890e+01, -8.166316589999999564e+01
3.683406759999999736e+01, 1.031763570000000030e+01
3.409750999999999976e+01, -1.176483876000000066e+02
4.619493930000000148e+01, -5.995619990000000143e+01
3.879073389999999932e+01, -1.212357827999999955e+02
3.477368069999999989e+01, -8.656750949999999989e+01
3.986007500000000192e+01, -8.081536800000000653e+01
2.806534219999999991e+01, -8.178886420000000612e+01
3.294488199999999978e+01, -9.980245299999999986e+01
4.147560310000000072e+01, -8.183930340000000569e+01
4.222888749999999902e+01, -7.151964390000000549e+01
3.477509489999999914e+01, -7.674874869999999305e+01
2.663590089999999933e+01, -8.009615379999999618e+01
-4.527120299999999986e+00, 1.202077886999999947e+02
3.491384399999999744e+01, -8.427870409999999879e+01
3.280405120000000352e+01, -8.194928120000000149e+01
4.222200219999999860e+01, -8.374709830000000466e+01
4.450434289999999748e+01, -7.236599979999999732e+01
5.330423619999999829e+01, -1.124616800000000083e+00
5.577186489999999708e+01, 1.250514130000000002e+01
3.442213189999999656e+01, -1.197026670000000053e+02
3.227357920000000036e+01, -9.012788100000000213e+01
